queue_rank,scientific_name,module_id,module_bundle,cohort,pool_role,current_state,current_AF_observed,module_observed_79,priority_score,search_round,search_focus
318,Nephila clavipes,D,CDF_support,pilot9_deep29_second_pass,data_rich_underrepresented_clade_calibration,not_located_first_pass,2,17,70.59,targeted_second_pass,tool use / manipulation / construction / object modification
319,Paraponera clavata,D,CDF_support,pilot9_deep29_second_pass,data_rich_underrepresented_clade_calibration,not_located_first_pass,2,17,70.59,targeted_second_pass,tool use / manipulation / construction / object modification
320,Porcellio laevis,C,CDF_support,pilot9_deep29_second_pass,data_rich_underrepresented_clade_calibration,not_located_first_pass,1,25,70.40,targeted_second_pass,communication / referential / audience / vocal learning / combinatorial
321,Portia fimbriata,C,CDF_support,pilot9_deep29_second_pass,theory_discriminating_candidate,not_located_first_pass,1,25,70.40,targeted_second_pass,communication / referential / audience / vocal learning / combinatorial
322,Atta cephalotes,B,ABE_core,pilot9_deep29_second_pass,theory_discriminating_candidate,not_located_first_pass,4,18,68.79,targeted_second_pass,social learning / transmission / imitation / teaching / tradition
323,Castor canadensis,B,ABE_core,pilot9_deep29_second_pass,theory_discriminating_candidate,not_located_first_pass,4,18,68.79,targeted_second_pass,social learning / transmission / imitation / teaching / tradition
324,Atta cephalotes,A,ABE_core,pilot9_deep29_second_pass,theory_discriminating_candidate,not_located_first_pass,4,16,68.50,targeted_second_pass,innovation / transfer / reversal / planning / novel problem solving
325,Castor canadensis,A,ABE_core,pilot9_deep29_second_pass,theory_discriminating_candidate,not_located_first_pass,4,16,68.50,targeted_second_pass,innovation / transfer / reversal / planning / novel problem solving
326,Saccopteryx bilineata,E,ABE_core,pilot9_deep29_second_pass,theory_discriminating_candidate,not_located_first_pass,4,16,68.50,targeted_second_pass,persistent externalization / cache / nest / dam / web / modified site
327,Cacatua goffiniana,F,CDF_support,retained29_backfill,retained_pilot7,not_tested,2,31,68.01,systematic_backfill,cooperation / social tolerance / network / division of labour / collective decision
328,Megaptera novaeangliae,F,CDF_support,retained29_backfill,retained_pilot7,not_tested,2,31,68.01,systematic_backfill,cooperation / social tolerance / network / division of labour / collective decision
329,Melopsittacus undulatus,F,CDF_support,retained29_backfill,retained_pilot7,not_tested,2,31,68.01,systematic_backfill,cooperation / social tolerance / network / division of labour / collective decision
330,Nestor notabilis,F,CDF_support,retained29_backfill,retained_pilot7,not_tested,2,31,68.01,systematic_backfill,cooperation / social tolerance / network / division of labour / collective decision
331,Psittacus erithacus,F,CDF_support,retained29_backfill,retained_pilot7,not_tested,2,31,68.01,systematic_backfill,cooperation / social tolerance / network / division of labour / collective decision
332,Columba livia,C,CDF_support,retained29_backfill,retained_pilot7,not_tested,3,25,66.82,systematic_backfill,communication / referential / audience / vocal learning / combinatorial
333,Pan paniscus,C,CDF_support,retained29_backfill,retained_pilot7,not_tested,3,25,66.82,systematic_backfill,communication / referential / audience / vocal learning / combinatorial
334,Acris crepitans,F,CDF_support,pilot9_deep29_second_pass,data_rich_underrepresented_clade_calibration,not_located_first_pass,1,31,66.10,targeted_second_pass,cooperation / social tolerance / network / division of labour / collective decision
335,Birgus latro,F,CDF_support,pilot9_deep29_second_pass,data_rich_underrepresented_clade_calibration,not_located_first_pass,1,31,66.10,targeted_second_pass,cooperation / social tolerance / network / division of labour / collective decision
336,Hyla versicolor,F,CDF_support,pilot9_deep29_second_pass,data_rich_underrepresented_clade_calibration,not_located_first_pass,1,31,66.10,targeted_second_pass,cooperation / social tolerance / network / division of labour / collective decision
337,Porcellio laevis,F,CDF_support,pilot9_deep29_second_pass,data_rich_underrepresented_clade_calibration,not_located_first_pass,1,31,66.10,targeted_second_pass,cooperation / social tolerance / network / division of labour / collective decision
338,Portia fimbriata,F,CDF_support,pilot9_deep29_second_pass,theory_discriminating_candidate,not_located_first_pass,1,31,66.10,targeted_second_pass,cooperation / social tolerance / network / division of labour / collective decision
339,Periplaneta americana,D,CDF_support,pilot9_deep29_second_pass,data_rich_underrepresented_clade_calibration,not_located_first_pass,3,17,65.10,targeted_second_pass,tool use / manipulation / construction / object modification
340,Aldabrachelys gigantea,C,CDF_support,pilot9_deep29_second_pass,theory_discriminating_candidate,not_located_first_pass,2,25,64.91,targeted_second_pass,communication / referential / audience / vocal learning / combinatorial
341,Nephila clavipes,C,CDF_support,pilot9_deep29_second_pass,data_rich_underrepresented_clade_calibration,not_located_first_pass,2,25,64.91,targeted_second_pass,communication / referential / audience / vocal learning / combinatorial
342,Ptilonorhynchus violaceus,B,ABE_core,pilot9_deep29_second_pass,theory_discriminating_candidate,not_located_first_pass,5,18,63.30,targeted_second_pass,social learning / transmission / imitation / teaching / tradition
343,Canis lupus,E,ABE_core,pilot9_deep29_second_pass,theory_discriminating_candidate,not_located_first_pass,5,16,63.01,targeted_second_pass,persistent externalization / cache / nest / dam / web / modified site
344,Heterocephalus glaber,A,ABE_core,pilot9_deep29_second_pass,theory_discriminating_candidate,not_located_first_pass,5,16,63.01,targeted_second_pass,innovation / transfer / reversal / planning / novel problem solving
345,Labroides dimidiatus,E,ABE_core,pilot9_deep29_second_pass,theory_discriminating_candidate,not_located_first_pass,5,16,63.01,targeted_second_pass,persistent externalization / cache / nest / dam / web / modified site
346,Columba livia,F,CDF_support,retained29_backfill,retained_pilot7,not_tested,3,31,62.52,systematic_backfill,cooperation / social tolerance / network / division of labour / collective decision
347,Pan troglodytes,C,CDF_support,retained29_backfill,retained_pilot7,not_tested,4,25,61.32,systematic_backfill,communication / referential / audience / vocal learning / combinatorial
348,Nephila clavipes,F,CDF_support,pilot9_deep29_second_pass,data_rich_underrepresented_clade_calibration,not_located_first_pass,2,31,60.61,targeted_second_pass,cooperation / social tolerance / network / division of labour / collective decision
349,Saccopteryx bilineata,D,CDF_support,pilot9_deep29_second_pass,theory_discriminating_candidate,not_located_first_pass,4,17,59.61,targeted_second_pass,tool use / manipulation / construction / object modification
350,Corvus moneduloides,F,CDF_support,retained29_backfill,retained_pilot7,not_tested,4,31,57.02,systematic_backfill,cooperation / social tolerance / network / division of labour / collective decision
351,Enhydra lutris,F,CDF_support,pilot9_deep29_second_pass,theory_discriminating_candidate,not_located_first_pass,3,31,55.12,targeted_second_pass,cooperation / social tolerance / network / division of labour / collective decision
