tier1_rank,scientific_name,pool_role,target_id,target_kind,already_seeded,primary_query,alternate_taxonomy_query,negative_evidence_query,search_status,screening_status
29,Zosis geniculata,data_rich_underrepresented_clade_calibration,E,module,no,"""Zosis geniculata"" AND (artifact OR artefact OR construction OR nest OR dam OR cache OR trail OR bower OR ""environmental modification"" OR externalization OR externalisation)",,"""Zosis geniculata"" AND (artifact OR artefact OR construction OR nest OR dam OR cache OR trail OR bower OR ""environmental modification"" OR externalization OR externalisation) AND (""failed"" OR ""failure"" OR ""chance level"" OR ""no evidence"" OR ""did not"" OR ""unable"" OR ""not learn"" OR ""control group"")",pending,pending
29,Zosis geniculata,data_rich_underrepresented_clade_calibration,F,module,no,"""Zosis geniculata"" AND (cooperation OR cooperative OR ""social tolerance"" OR ""division of labor"" OR ""division of labour"" OR ""social network"" OR ""group decision"" OR ""fission-fusion"" OR alloparental)",,"""Zosis geniculata"" AND (cooperation OR cooperative OR ""social tolerance"" OR ""division of labor"" OR ""division of labour"" OR ""social network"" OR ""group decision"" OR ""fission-fusion"" OR alloparental) AND (""failed"" OR ""failure"" OR ""chance level"" OR ""no evidence"" OR ""did not"" OR ""unable"" OR ""not learn"" OR ""control group"")",pending,pending
29,Zosis geniculata,data_rich_underrepresented_clade_calibration,O1,outcome,no,"""Zosis geniculata"" AND (innovation OR ""novel problem"" OR ""problem solving"" OR transfer OR detour OR planning OR ""means-end"" OR reversal)",,"""Zosis geniculata"" AND (innovation OR ""novel problem"" OR ""problem solving"" OR transfer OR detour OR planning OR ""means-end"" OR reversal) AND (""failed"" OR ""failure"" OR ""chance level"" OR ""no evidence"" OR ""did not"" OR ""unable"" OR ""not learn"" OR ""control group"")",pending,pending
29,Zosis geniculata,data_rich_underrepresented_clade_calibration,O2,outcome,no,"""Zosis geniculata"" AND (tradition OR cultural OR culture OR ""socially transmitted"" OR ""social transmission"" OR dialect)",,"""Zosis geniculata"" AND (tradition OR cultural OR culture OR ""socially transmitted"" OR ""social transmission"" OR dialect) AND (""failed"" OR ""failure"" OR ""chance level"" OR ""no evidence"" OR ""did not"" OR ""unable"" OR ""not learn"" OR ""control group"")",pending,pending
29,Zosis geniculata,data_rich_underrepresented_clade_calibration,O3,outcome,no,"""Zosis geniculata"" AND (""cumulative culture"" OR cumulative OR ""transmission chain"" OR ""successive improvement"" OR ""ratchet"" OR ""naive individuals"" OR ""independent innovation"")",,"""Zosis geniculata"" AND (""cumulative culture"" OR cumulative OR ""transmission chain"" OR ""successive improvement"" OR ""ratchet"" OR ""naive individuals"" OR ""independent innovation"") AND (""failed"" OR ""failure"" OR ""chance level"" OR ""no evidence"" OR ""did not"" OR ""unable"" OR ""not learn"" OR ""control group"")",pending,pending
29,Zosis geniculata,data_rich_underrepresented_clade_calibration,O4,outcome,no,"""Zosis geniculata"" AND (""cultural repertoire"" OR ""behavioural repertoire"" OR ""behavioral repertoire"" OR ""cultural variants"" OR traditions)",,"""Zosis geniculata"" AND (""cultural repertoire"" OR ""behavioural repertoire"" OR ""behavioral repertoire"" OR ""cultural variants"" OR traditions) AND (""failed"" OR ""failure"" OR ""chance level"" OR ""no evidence"" OR ""did not"" OR ""unable"" OR ""not learn"" OR ""control group"")",pending,pending
29,Zosis geniculata,data_rich_underrepresented_clade_calibration,O5,outcome,no,"""Zosis geniculata"" AND (recombination OR specialization OR specialisation OR ""division of labor"" OR ""division of labour"" OR ""distributed knowledge"" OR ""network memory"" OR ""cross-group"")",,"""Zosis geniculata"" AND (recombination OR specialization OR specialisation OR ""division of labor"" OR ""division of labour"" OR ""distributed knowledge"" OR ""network memory"" OR ""cross-group"") AND (""failed"" OR ""failure"" OR ""chance level"" OR ""no evidence"" OR ""did not"" OR ""unable"" OR ""not learn"" OR ""control group"")",pending,pending
29,Zosis geniculata,data_rich_underrepresented_clade_calibration,O6,outcome,no,"""Zosis geniculata"" AND (artifact OR artefact OR construction OR cache OR trail OR nest OR dam OR bower OR ""persistent structure"" OR ""environmental modification"")",,"""Zosis geniculata"" AND (artifact OR artefact OR construction OR cache OR trail OR nest OR dam OR bower OR ""persistent structure"" OR ""environmental modification"") AND (""failed"" OR ""failure"" OR ""chance level"" OR ""no evidence"" OR ""did not"" OR ""unable"" OR ""not learn"" OR ""control group"")",pending,pending
29,Zosis geniculata,data_rich_underrepresented_clade_calibration,O7,outcome,no,"""Zosis geniculata"" AND (""cumulative culture"" OR ""open-ended"" OR ""open ended"" OR ""cultural evolution"" OR ""cumulative technological"" OR ""cumulative improvement"")",,"""Zosis geniculata"" AND (""cumulative culture"" OR ""open-ended"" OR ""open ended"" OR ""cultural evolution"" OR ""cumulative technological"" OR ""cumulative improvement"") AND (""failed"" OR ""failure"" OR ""chance level"" OR ""no evidence"" OR ""did not"" OR ""unable"" OR ""not learn"" OR ""control group"")",pending,pending
30,Eubalaena glacialis,database_unrepresented_family_mass_calibration,A,module,no,"""Eubalaena glacialis"" AND (""problem solving"" OR innovation OR ""behavioral flexibility"" OR ""behavioural flexibility"" OR ""reversal learning"" OR detour OR planning OR ""means-end"" OR causal)",,"""Eubalaena glacialis"" AND (""problem solving"" OR innovation OR ""behavioral flexibility"" OR ""behavioural flexibility"" OR ""reversal learning"" OR detour OR planning OR ""means-end"" OR causal) AND (""failed"" OR ""failure"" OR ""chance level"" OR ""no evidence"" OR ""did not"" OR ""unable"" OR ""not learn"" OR ""control group"")",pending,pending
30,Eubalaena glacialis,database_unrepresented_family_mass_calibration,B,module,no,"""Eubalaena glacialis"" AND (""social learning"" OR imitation OR emulation OR teaching OR transmission OR tradition OR cultural)",,"""Eubalaena glacialis"" AND (""social learning"" OR imitation OR emulation OR teaching OR transmission OR tradition OR cultural) AND (""failed"" OR ""failure"" OR ""chance level"" OR ""no evidence"" OR ""did not"" OR ""unable"" OR ""not learn"" OR ""control group"")",pending,pending
30,Eubalaena glacialis,database_unrepresented_family_mass_calibration,C,module,no,"""Eubalaena glacialis"" AND (""vocal learning"" OR communication OR signalling OR signaling OR referential OR combinatorial OR compositional OR ""turn-taking"" OR audience)",,"""Eubalaena glacialis"" AND (""vocal learning"" OR communication OR signalling OR signaling OR referential OR combinatorial OR compositional OR ""turn-taking"" OR audience) AND (""failed"" OR ""failure"" OR ""chance level"" OR ""no evidence"" OR ""did not"" OR ""unable"" OR ""not learn"" OR ""control group"")",pending,pending
30,Eubalaena glacialis,database_unrepresented_family_mass_calibration,D,module,no,"""Eubalaena glacialis"" AND (""tool use"" OR ""tool manufacture"" OR manipulation OR manipulatory OR construction OR ""object modification"" OR transport)",,"""Eubalaena glacialis"" AND (""tool use"" OR ""tool manufacture"" OR manipulation OR manipulatory OR construction OR ""object modification"" OR transport) AND (""failed"" OR ""failure"" OR ""chance level"" OR ""no evidence"" OR ""did not"" OR ""unable"" OR ""not learn"" OR ""control group"")",pending,pending
30,Eubalaena glacialis,database_unrepresented_family_mass_calibration,E,module,no,"""Eubalaena glacialis"" AND (artifact OR artefact OR construction OR nest OR dam OR cache OR trail OR bower OR ""environmental modification"" OR externalization OR externalisation)",,"""Eubalaena glacialis"" AND (artifact OR artefact OR construction OR nest OR dam OR cache OR trail OR bower OR ""environmental modification"" OR externalization OR externalisation) AND (""failed"" OR ""failure"" OR ""chance level"" OR ""no evidence"" OR ""did not"" OR ""unable"" OR ""not learn"" OR ""control group"")",pending,pending
30,Eubalaena glacialis,database_unrepresented_family_mass_calibration,F,module,no,"""Eubalaena glacialis"" AND (cooperation OR cooperative OR ""social tolerance"" OR ""division of labor"" OR ""division of labour"" OR ""social network"" OR ""group decision"" OR ""fission-fusion"" OR alloparental)",,"""Eubalaena glacialis"" AND (cooperation OR cooperative OR ""social tolerance"" OR ""division of labor"" OR ""division of labour"" OR ""social network"" OR ""group decision"" OR ""fission-fusion"" OR alloparental) AND (""failed"" OR ""failure"" OR ""chance level"" OR ""no evidence"" OR ""did not"" OR ""unable"" OR ""not learn"" OR ""control group"")",pending,pending
30,Eubalaena glacialis,database_unrepresented_family_mass_calibration,O1,outcome,no,"""Eubalaena glacialis"" AND (innovation OR ""novel problem"" OR ""problem solving"" OR transfer OR detour OR planning OR ""means-end"" OR reversal)",,"""Eubalaena glacialis"" AND (innovation OR ""novel problem"" OR ""problem solving"" OR transfer OR detour OR planning OR ""means-end"" OR reversal) AND (""failed"" OR ""failure"" OR ""chance level"" OR ""no evidence"" OR ""did not"" OR ""unable"" OR ""not learn"" OR ""control group"")",pending,pending
30,Eubalaena glacialis,database_unrepresented_family_mass_calibration,O2,outcome,no,"""Eubalaena glacialis"" AND (tradition OR cultural OR culture OR ""socially transmitted"" OR ""social transmission"" OR dialect)",,"""Eubalaena glacialis"" AND (tradition OR cultural OR culture OR ""socially transmitted"" OR ""social transmission"" OR dialect) AND (""failed"" OR ""failure"" OR ""chance level"" OR ""no evidence"" OR ""did not"" OR ""unable"" OR ""not learn"" OR ""control group"")",pending,pending
30,Eubalaena glacialis,database_unrepresented_family_mass_calibration,O3,outcome,no,"""Eubalaena glacialis"" AND (""cumulative culture"" OR cumulative OR ""transmission chain"" OR ""successive improvement"" OR ""ratchet"" OR ""naive individuals"" OR ""independent innovation"")",,"""Eubalaena glacialis"" AND (""cumulative culture"" OR cumulative OR ""transmission chain"" OR ""successive improvement"" OR ""ratchet"" OR ""naive individuals"" OR ""independent innovation"") AND (""failed"" OR ""failure"" OR ""chance level"" OR ""no evidence"" OR ""did not"" OR ""unable"" OR ""not learn"" OR ""control group"")",pending,pending
30,Eubalaena glacialis,database_unrepresented_family_mass_calibration,O4,outcome,no,"""Eubalaena glacialis"" AND (""cultural repertoire"" OR ""behavioural repertoire"" OR ""behavioral repertoire"" OR ""cultural variants"" OR traditions)",,"""Eubalaena glacialis"" AND (""cultural repertoire"" OR ""behavioural repertoire"" OR ""behavioral repertoire"" OR ""cultural variants"" OR traditions) AND (""failed"" OR ""failure"" OR ""chance level"" OR ""no evidence"" OR ""did not"" OR ""unable"" OR ""not learn"" OR ""control group"")",pending,pending
30,Eubalaena glacialis,database_unrepresented_family_mass_calibration,O5,outcome,no,"""Eubalaena glacialis"" AND (recombination OR specialization OR specialisation OR ""division of labor"" OR ""division of labour"" OR ""distributed knowledge"" OR ""network memory"" OR ""cross-group"")",,"""Eubalaena glacialis"" AND (recombination OR specialization OR specialisation OR ""division of labor"" OR ""division of labour"" OR ""distributed knowledge"" OR ""network memory"" OR ""cross-group"") AND (""failed"" OR ""failure"" OR ""chance level"" OR ""no evidence"" OR ""did not"" OR ""unable"" OR ""not learn"" OR ""control group"")",pending,pending
30,Eubalaena glacialis,database_unrepresented_family_mass_calibration,O6,outcome,no,"""Eubalaena glacialis"" AND (artifact OR artefact OR construction OR cache OR trail OR nest OR dam OR bower OR ""persistent structure"" OR ""environmental modification"")",,"""Eubalaena glacialis"" AND (artifact OR artefact OR construction OR cache OR trail OR nest OR dam OR bower OR ""persistent structure"" OR ""environmental modification"") AND (""failed"" OR ""failure"" OR ""chance level"" OR ""no evidence"" OR ""did not"" OR ""unable"" OR ""not learn"" OR ""control group"")",pending,pending
30,Eubalaena glacialis,database_unrepresented_family_mass_calibration,O7,outcome,no,"""Eubalaena glacialis"" AND (""cumulative culture"" OR ""open-ended"" OR ""open ended"" OR ""cultural evolution"" OR ""cumulative technological"" OR ""cumulative improvement"")",,"""Eubalaena glacialis"" AND (""cumulative culture"" OR ""open-ended"" OR ""open ended"" OR ""cultural evolution"" OR ""cumulative technological"" OR ""cumulative improvement"") AND (""failed"" OR ""failure"" OR ""chance level"" OR ""no evidence"" OR ""did not"" OR ""unable"" OR ""not learn"" OR ""control group"")",pending,pending
31,Dasyurus maculatus,database_unrepresented_family_mass_calibration,A,module,no,"""Dasyurus maculatus"" AND (""problem solving"" OR innovation OR ""behavioral flexibility"" OR ""behavioural flexibility"" OR ""reversal learning"" OR detour OR planning OR ""means-end"" OR causal)",,"""Dasyurus maculatus"" AND (""problem solving"" OR innovation OR ""behavioral flexibility"" OR ""behavioural flexibility"" OR ""reversal learning"" OR detour OR planning OR ""means-end"" OR causal) AND (""failed"" OR ""failure"" OR ""chance level"" OR ""no evidence"" OR ""did not"" OR ""unable"" OR ""not learn"" OR ""control group"")",pending,pending
31,Dasyurus maculatus,database_unrepresented_family_mass_calibration,B,module,no,"""Dasyurus maculatus"" AND (""social learning"" OR imitation OR emulation OR teaching OR transmission OR tradition OR cultural)",,"""Dasyurus maculatus"" AND (""social learning"" OR imitation OR emulation OR teaching OR transmission OR tradition OR cultural) AND (""failed"" OR ""failure"" OR ""chance level"" OR ""no evidence"" OR ""did not"" OR ""unable"" OR ""not learn"" OR ""control group"")",pending,pending
31,Dasyurus maculatus,database_unrepresented_family_mass_calibration,C,module,no,"""Dasyurus maculatus"" AND (""vocal learning"" OR communication OR signalling OR signaling OR referential OR combinatorial OR compositional OR ""turn-taking"" OR audience)",,"""Dasyurus maculatus"" AND (""vocal learning"" OR communication OR signalling OR signaling OR referential OR combinatorial OR compositional OR ""turn-taking"" OR audience) AND (""failed"" OR ""failure"" OR ""chance level"" OR ""no evidence"" OR ""did not"" OR ""unable"" OR ""not learn"" OR ""control group"")",pending,pending
31,Dasyurus maculatus,database_unrepresented_family_mass_calibration,D,module,no,"""Dasyurus maculatus"" AND (""tool use"" OR ""tool manufacture"" OR manipulation OR manipulatory OR construction OR ""object modification"" OR transport)",,"""Dasyurus maculatus"" AND (""tool use"" OR ""tool manufacture"" OR manipulation OR manipulatory OR construction OR ""object modification"" OR transport) AND (""failed"" OR ""failure"" OR ""chance level"" OR ""no evidence"" OR ""did not"" OR ""unable"" OR ""not learn"" OR ""control group"")",pending,pending
31,Dasyurus maculatus,database_unrepresented_family_mass_calibration,E,module,no,"""Dasyurus maculatus"" AND (artifact OR artefact OR construction OR nest OR dam OR cache OR trail OR bower OR ""environmental modification"" OR externalization OR externalisation)",,"""Dasyurus maculatus"" AND (artifact OR artefact OR construction OR nest OR dam OR cache OR trail OR bower OR ""environmental modification"" OR externalization OR externalisation) AND (""failed"" OR ""failure"" OR ""chance level"" OR ""no evidence"" OR ""did not"" OR ""unable"" OR ""not learn"" OR ""control group"")",pending,pending
31,Dasyurus maculatus,database_unrepresented_family_mass_calibration,F,module,no,"""Dasyurus maculatus"" AND (cooperation OR cooperative OR ""social tolerance"" OR ""division of labor"" OR ""division of labour"" OR ""social network"" OR ""group decision"" OR ""fission-fusion"" OR alloparental)",,"""Dasyurus maculatus"" AND (cooperation OR cooperative OR ""social tolerance"" OR ""division of labor"" OR ""division of labour"" OR ""social network"" OR ""group decision"" OR ""fission-fusion"" OR alloparental) AND (""failed"" OR ""failure"" OR ""chance level"" OR ""no evidence"" OR ""did not"" OR ""unable"" OR ""not learn"" OR ""control group"")",pending,pending
31,Dasyurus maculatus,database_unrepresented_family_mass_calibration,O1,outcome,no,"""Dasyurus maculatus"" AND (innovation OR ""novel problem"" OR ""problem solving"" OR transfer OR detour OR planning OR ""means-end"" OR reversal)",,"""Dasyurus maculatus"" AND (innovation OR ""novel problem"" OR ""problem solving"" OR transfer OR detour OR planning OR ""means-end"" OR reversal) AND (""failed"" OR ""failure"" OR ""chance level"" OR ""no evidence"" OR ""did not"" OR ""unable"" OR ""not learn"" OR ""control group"")",pending,pending
31,Dasyurus maculatus,database_unrepresented_family_mass_calibration,O2,outcome,no,"""Dasyurus maculatus"" AND (tradition OR cultural OR culture OR ""socially transmitted"" OR ""social transmission"" OR dialect)",,"""Dasyurus maculatus"" AND (tradition OR cultural OR culture OR ""socially transmitted"" OR ""social transmission"" OR dialect) AND (""failed"" OR ""failure"" OR ""chance level"" OR ""no evidence"" OR ""did not"" OR ""unable"" OR ""not learn"" OR ""control group"")",pending,pending
31,Dasyurus maculatus,database_unrepresented_family_mass_calibration,O3,outcome,no,"""Dasyurus maculatus"" AND (""cumulative culture"" OR cumulative OR ""transmission chain"" OR ""successive improvement"" OR ""ratchet"" OR ""naive individuals"" OR ""independent innovation"")",,"""Dasyurus maculatus"" AND (""cumulative culture"" OR cumulative OR ""transmission chain"" OR ""successive improvement"" OR ""ratchet"" OR ""naive individuals"" OR ""independent innovation"") AND (""failed"" OR ""failure"" OR ""chance level"" OR ""no evidence"" OR ""did not"" OR ""unable"" OR ""not learn"" OR ""control group"")",pending,pending
31,Dasyurus maculatus,database_unrepresented_family_mass_calibration,O4,outcome,no,"""Dasyurus maculatus"" AND (""cultural repertoire"" OR ""behavioural repertoire"" OR ""behavioral repertoire"" OR ""cultural variants"" OR traditions)",,"""Dasyurus maculatus"" AND (""cultural repertoire"" OR ""behavioural repertoire"" OR ""behavioral repertoire"" OR ""cultural variants"" OR traditions) AND (""failed"" OR ""failure"" OR ""chance level"" OR ""no evidence"" OR ""did not"" OR ""unable"" OR ""not learn"" OR ""control group"")",pending,pending
31,Dasyurus maculatus,database_unrepresented_family_mass_calibration,O5,outcome,no,"""Dasyurus maculatus"" AND (recombination OR specialization OR specialisation OR ""division of labor"" OR ""division of labour"" OR ""distributed knowledge"" OR ""network memory"" OR ""cross-group"")",,"""Dasyurus maculatus"" AND (recombination OR specialization OR specialisation OR ""division of labor"" OR ""division of labour"" OR ""distributed knowledge"" OR ""network memory"" OR ""cross-group"") AND (""failed"" OR ""failure"" OR ""chance level"" OR ""no evidence"" OR ""did not"" OR ""unable"" OR ""not learn"" OR ""control group"")",pending,pending
31,Dasyurus maculatus,database_unrepresented_family_mass_calibration,O6,outcome,no,"""Dasyurus maculatus"" AND (artifact OR artefact OR construction OR cache OR trail OR nest OR dam OR bower OR ""persistent structure"" OR ""environmental modification"")",,"""Dasyurus maculatus"" AND (artifact OR artefact OR construction OR cache OR trail OR nest OR dam OR bower OR ""persistent structure"" OR ""environmental modification"") AND (""failed"" OR ""failure"" OR ""chance level"" OR ""no evidence"" OR ""did not"" OR ""unable"" OR ""not learn"" OR ""control group"")",pending,pending
31,Dasyurus maculatus,database_unrepresented_family_mass_calibration,O7,outcome,no,"""Dasyurus maculatus"" AND (""cumulative culture"" OR ""open-ended"" OR ""open ended"" OR ""cultural evolution"" OR ""cumulative technological"" OR ""cumulative improvement"")",,"""Dasyurus maculatus"" AND (""cumulative culture"" OR ""open-ended"" OR ""open ended"" OR ""cultural evolution"" OR ""cumulative technological"" OR ""cumulative improvement"") AND (""failed"" OR ""failure"" OR ""chance level"" OR ""no evidence"" OR ""did not"" OR ""unable"" OR ""not learn"" OR ""control group"")",pending,pending
32,Macropus antilopinus,database_unrepresented_family_mass_calibration,A,module,no,"""Macropus antilopinus"" AND (""problem solving"" OR innovation OR ""behavioral flexibility"" OR ""behavioural flexibility"" OR ""reversal learning"" OR detour OR planning OR ""means-end"" OR causal)","""Osphranter antilopinus"" AND (""problem solving"" OR innovation OR ""behavioral flexibility"" OR ""behavioural flexibility"" OR ""reversal learning"" OR detour OR planning OR ""means-end"" OR causal)","""Macropus antilopinus"" AND (""problem solving"" OR innovation OR ""behavioral flexibility"" OR ""behavioural flexibility"" OR ""reversal learning"" OR detour OR planning OR ""means-end"" OR causal) AND (""failed"" OR ""failure"" OR ""chance level"" OR ""no evidence"" OR ""did not"" OR ""unable"" OR ""not learn"" OR ""control group"")",pending,pending
32,Macropus antilopinus,database_unrepresented_family_mass_calibration,B,module,no,"""Macropus antilopinus"" AND (""social learning"" OR imitation OR emulation OR teaching OR transmission OR tradition OR cultural)","""Osphranter antilopinus"" AND (""social learning"" OR imitation OR emulation OR teaching OR transmission OR tradition OR cultural)","""Macropus antilopinus"" AND (""social learning"" OR imitation OR emulation OR teaching OR transmission OR tradition OR cultural) AND (""failed"" OR ""failure"" OR ""chance level"" OR ""no evidence"" OR ""did not"" OR ""unable"" OR ""not learn"" OR ""control group"")",pending,pending
32,Macropus antilopinus,database_unrepresented_family_mass_calibration,C,module,no,"""Macropus antilopinus"" AND (""vocal learning"" OR communication OR signalling OR signaling OR referential OR combinatorial OR compositional OR ""turn-taking"" OR audience)","""Osphranter antilopinus"" AND (""vocal learning"" OR communication OR signalling OR signaling OR referential OR combinatorial OR compositional OR ""turn-taking"" OR audience)","""Macropus antilopinus"" AND (""vocal learning"" OR communication OR signalling OR signaling OR referential OR combinatorial OR compositional OR ""turn-taking"" OR audience) AND (""failed"" OR ""failure"" OR ""chance level"" OR ""no evidence"" OR ""did not"" OR ""unable"" OR ""not learn"" OR ""control group"")",pending,pending
32,Macropus antilopinus,database_unrepresented_family_mass_calibration,D,module,no,"""Macropus antilopinus"" AND (""tool use"" OR ""tool manufacture"" OR manipulation OR manipulatory OR construction OR ""object modification"" OR transport)","""Osphranter antilopinus"" AND (""tool use"" OR ""tool manufacture"" OR manipulation OR manipulatory OR construction OR ""object modification"" OR transport)","""Macropus antilopinus"" AND (""tool use"" OR ""tool manufacture"" OR manipulation OR manipulatory OR construction OR ""object modification"" OR transport) AND (""failed"" OR ""failure"" OR ""chance level"" OR ""no evidence"" OR ""did not"" OR ""unable"" OR ""not learn"" OR ""control group"")",pending,pending
32,Macropus antilopinus,database_unrepresented_family_mass_calibration,E,module,no,"""Macropus antilopinus"" AND (artifact OR artefact OR construction OR nest OR dam OR cache OR trail OR bower OR ""environmental modification"" OR externalization OR externalisation)","""Osphranter antilopinus"" AND (artifact OR artefact OR construction OR nest OR dam OR cache OR trail OR bower OR ""environmental modification"" OR externalization OR externalisation)","""Macropus antilopinus"" AND (artifact OR artefact OR construction OR nest OR dam OR cache OR trail OR bower OR ""environmental modification"" OR externalization OR externalisation) AND (""failed"" OR ""failure"" OR ""chance level"" OR ""no evidence"" OR ""did not"" OR ""unable"" OR ""not learn"" OR ""control group"")",pending,pending
32,Macropus antilopinus,database_unrepresented_family_mass_calibration,F,module,no,"""Macropus antilopinus"" AND (cooperation OR cooperative OR ""social tolerance"" OR ""division of labor"" OR ""division of labour"" OR ""social network"" OR ""group decision"" OR ""fission-fusion"" OR alloparental)","""Osphranter antilopinus"" AND (cooperation OR cooperative OR ""social tolerance"" OR ""division of labor"" OR ""division of labour"" OR ""social network"" OR ""group decision"" OR ""fission-fusion"" OR alloparental)","""Macropus antilopinus"" AND (cooperation OR cooperative OR ""social tolerance"" OR ""division of labor"" OR ""division of labour"" OR ""social network"" OR ""group decision"" OR ""fission-fusion"" OR alloparental) AND (""failed"" OR ""failure"" OR ""chance level"" OR ""no evidence"" OR ""did not"" OR ""unable"" OR ""not learn"" OR ""control group"")",pending,pending
32,Macropus antilopinus,database_unrepresented_family_mass_calibration,O1,outcome,no,"""Macropus antilopinus"" AND (innovation OR ""novel problem"" OR ""problem solving"" OR transfer OR detour OR planning OR ""means-end"" OR reversal)","""Osphranter antilopinus"" AND (innovation OR ""novel problem"" OR ""problem solving"" OR transfer OR detour OR planning OR ""means-end"" OR reversal)","""Macropus antilopinus"" AND (innovation OR ""novel problem"" OR ""problem solving"" OR transfer OR detour OR planning OR ""means-end"" OR reversal) AND (""failed"" OR ""failure"" OR ""chance level"" OR ""no evidence"" OR ""did not"" OR ""unable"" OR ""not learn"" OR ""control group"")",pending,pending
32,Macropus antilopinus,database_unrepresented_family_mass_calibration,O2,outcome,no,"""Macropus antilopinus"" AND (tradition OR cultural OR culture OR ""socially transmitted"" OR ""social transmission"" OR dialect)","""Osphranter antilopinus"" AND (tradition OR cultural OR culture OR ""socially transmitted"" OR ""social transmission"" OR dialect)","""Macropus antilopinus"" AND (tradition OR cultural OR culture OR ""socially transmitted"" OR ""social transmission"" OR dialect) AND (""failed"" OR ""failure"" OR ""chance level"" OR ""no evidence"" OR ""did not"" OR ""unable"" OR ""not learn"" OR ""control group"")",pending,pending
32,Macropus antilopinus,database_unrepresented_family_mass_calibration,O3,outcome,no,"""Macropus antilopinus"" AND (""cumulative culture"" OR cumulative OR ""transmission chain"" OR ""successive improvement"" OR ""ratchet"" OR ""naive individuals"" OR ""independent innovation"")","""Osphranter antilopinus"" AND (""cumulative culture"" OR cumulative OR ""transmission chain"" OR ""successive improvement"" OR ""ratchet"" OR ""naive individuals"" OR ""independent innovation"")","""Macropus antilopinus"" AND (""cumulative culture"" OR cumulative OR ""transmission chain"" OR ""successive improvement"" OR ""ratchet"" OR ""naive individuals"" OR ""independent innovation"") AND (""failed"" OR ""failure"" OR ""chance level"" OR ""no evidence"" OR ""did not"" OR ""unable"" OR ""not learn"" OR ""control group"")",pending,pending
32,Macropus antilopinus,database_unrepresented_family_mass_calibration,O4,outcome,no,"""Macropus antilopinus"" AND (""cultural repertoire"" OR ""behavioural repertoire"" OR ""behavioral repertoire"" OR ""cultural variants"" OR traditions)","""Osphranter antilopinus"" AND (""cultural repertoire"" OR ""behavioural repertoire"" OR ""behavioral repertoire"" OR ""cultural variants"" OR traditions)","""Macropus antilopinus"" AND (""cultural repertoire"" OR ""behavioural repertoire"" OR ""behavioral repertoire"" OR ""cultural variants"" OR traditions) AND (""failed"" OR ""failure"" OR ""chance level"" OR ""no evidence"" OR ""did not"" OR ""unable"" OR ""not learn"" OR ""control group"")",pending,pending
32,Macropus antilopinus,database_unrepresented_family_mass_calibration,O5,outcome,no,"""Macropus antilopinus"" AND (recombination OR specialization OR specialisation OR ""division of labor"" OR ""division of labour"" OR ""distributed knowledge"" OR ""network memory"" OR ""cross-group"")","""Osphranter antilopinus"" AND (recombination OR specialization OR specialisation OR ""division of labor"" OR ""division of labour"" OR ""distributed knowledge"" OR ""network memory"" OR ""cross-group"")","""Macropus antilopinus"" AND (recombination OR specialization OR specialisation OR ""division of labor"" OR ""division of labour"" OR ""distributed knowledge"" OR ""network memory"" OR ""cross-group"") AND (""failed"" OR ""failure"" OR ""chance level"" OR ""no evidence"" OR ""did not"" OR ""unable"" OR ""not learn"" OR ""control group"")",pending,pending
32,Macropus antilopinus,database_unrepresented_family_mass_calibration,O6,outcome,no,"""Macropus antilopinus"" AND (artifact OR artefact OR construction OR cache OR trail OR nest OR dam OR bower OR ""persistent structure"" OR ""environmental modification"")","""Osphranter antilopinus"" AND (artifact OR artefact OR construction OR cache OR trail OR nest OR dam OR bower OR ""persistent structure"" OR ""environmental modification"")","""Macropus antilopinus"" AND (artifact OR artefact OR construction OR cache OR trail OR nest OR dam OR bower OR ""persistent structure"" OR ""environmental modification"") AND (""failed"" OR ""failure"" OR ""chance level"" OR ""no evidence"" OR ""did not"" OR ""unable"" OR ""not learn"" OR ""control group"")",pending,pending
32,Macropus antilopinus,database_unrepresented_family_mass_calibration,O7,outcome,no,"""Macropus antilopinus"" AND (""cumulative culture"" OR ""open-ended"" OR ""open ended"" OR ""cultural evolution"" OR ""cumulative technological"" OR ""cumulative improvement"")","""Osphranter antilopinus"" AND (""cumulative culture"" OR ""open-ended"" OR ""open ended"" OR ""cultural evolution"" OR ""cumulative technological"" OR ""cumulative improvement"")","""Macropus antilopinus"" AND (""cumulative culture"" OR ""open-ended"" OR ""open ended"" OR ""cultural evolution"" OR ""cumulative technological"" OR ""cumulative improvement"") AND (""failed"" OR ""failure"" OR ""chance level"" OR ""no evidence"" OR ""did not"" OR ""unable"" OR ""not learn"" OR ""control group"")",pending,pending
33,Tragelaphus eurycerus,database_unrepresented_family_mass_calibration,A,module,no,"""Tragelaphus eurycerus"" AND (""problem solving"" OR innovation OR ""behavioral flexibility"" OR ""behavioural flexibility"" OR ""reversal learning"" OR detour OR planning OR ""means-end"" OR causal)",,"""Tragelaphus eurycerus"" AND (""problem solving"" OR innovation OR ""behavioral flexibility"" OR ""behavioural flexibility"" OR ""reversal learning"" OR detour OR planning OR ""means-end"" OR causal) AND (""failed"" OR ""failure"" OR ""chance level"" OR ""no evidence"" OR ""did not"" OR ""unable"" OR ""not learn"" OR ""control group"")",pending,pending
