queue_rank,scientific_name,module_id,module_bundle,cohort,pool_role,current_state,current_AF_observed,module_observed_79,priority_score,search_round,search_focus
317,Nephila clavipes,C,CDF_support,new50_targeted_second_pass,data_rich_underrepresented_clade_calibration,not_located_first_pass,2,34,63.93,targeted_second_pass,communication / referential / audience / vocal learning / combinatorial
318,Nephila clavipes,F,CDF_support,new50_targeted_second_pass,data_rich_underrepresented_clade_calibration,not_located_first_pass,2,32,63.68,targeted_second_pass,cooperation / social tolerance / network / division of labour / collective decision
319,Heterocephalus glaber,A,ABE_core,new50_targeted_second_pass,theory_discriminating_candidate,not_located_first_pass,5,21,63.50,targeted_second_pass,innovation / transfer / reversal / planning / novel problem solving
320,Columba livia,C,CDF_support,retained29_backfill,retained_pilot7,not_tested,3,34,63.34,systematic_backfill,communication / referential / audience / vocal learning / combinatorial
321,Pan paniscus,C,CDF_support,retained29_backfill,retained_pilot7,not_tested,3,34,63.34,systematic_backfill,communication / referential / audience / vocal learning / combinatorial
322,Columba livia,F,CDF_support,retained29_backfill,retained_pilot7,not_tested,3,32,63.09,systematic_backfill,cooperation / social tolerance / network / division of labour / collective decision
323,Crocuta crocuta,D,CDF_support,new50_targeted_second_pass,asnr_source_candidate,not_located_first_pass,4,18,62.76,targeted_second_pass,tool use / manipulation / construction / object modification
324,Poecilia reticulata,D,CDF_support,new50_targeted_second_pass,asnr_source_candidate,not_located_first_pass,4,18,62.76,targeted_second_pass,tool use / manipulation / construction / object modification
325,Saccopteryx bilineata,D,CDF_support,new50_targeted_second_pass,theory_discriminating_candidate,not_located_first_pass,4,18,62.76,targeted_second_pass,tool use / manipulation / construction / object modification
326,Gasterosteus aculeatus,C,CDF_support,new50_targeted_second_pass,asnr_source_candidate,not_located_first_pass,3,34,58.22,targeted_second_pass,communication / referential / audience / vocal learning / combinatorial
327,Enhydra lutris,F,CDF_support,new50_targeted_second_pass,theory_discriminating_candidate,not_located_first_pass,3,32,57.97,targeted_second_pass,cooperation / social tolerance / network / division of labour / collective decision
328,Gasterosteus aculeatus,F,CDF_support,new50_targeted_second_pass,asnr_source_candidate,not_located_first_pass,3,32,57.97,targeted_second_pass,cooperation / social tolerance / network / division of labour / collective decision
329,Pan troglodytes,C,CDF_support,retained29_backfill,retained_pilot7,not_tested,4,34,57.62,systematic_backfill,communication / referential / audience / vocal learning / combinatorial
330,Corvus moneduloides,F,CDF_support,retained29_backfill,retained_pilot7,not_tested,4,32,57.37,systematic_backfill,cooperation / social tolerance / network / division of labour / collective decision
